date,department,total_beds,occupied_beds,occupancy_rate,admissions,discharges,avg_los,cost_per_day,alert,year_month
2024-07-14,ICU,20,15,74.0,2,2,6.6,4696,OK,2024-07
2024-07-14,ER,40,28,69.4,4,3,0.1,1180,OK,2024-07
2024-07-14,Med-Surg,80,51,63.8,10,6,3.6,1732,OK,2024-07
2024-07-14,Surgery,30,17,58.2,3,3,3.6,2473,OK,2024-07
2024-07-14,Peds,25,12,48.9,2,2,3.4,1734,OK,2024-07
2024-07-15,ICU,20,18,88.7,2,2,6.6,4497,OK,2024-07
2024-07-15,ER,40,33,82.7,5,5,0.4,696,OK,2024-07
2024-07-15,Med-Surg,80,57,71.6,10,8,4.5,1907,OK,2024-07
2024-07-15,Surgery,30,19,64.5,3,4,3.4,2525,OK,2024-07
2024-07-15,Peds,25,14,54.8,3,3,2.5,1908,OK,2024-07
2024-07-16,ICU,20,17,85.4,2,2,5.7,4184,OK,2024-07
2024-07-16,ER,40,33,82.3,5,4,1.6,599,OK,2024-07
2024-07-16,Med-Surg,80,61,76.0,8,7,3.7,1790,OK,2024-07
2024-07-16,Surgery,30,20,67.4,4,3,3.3,2317,OK,2024-07
2024-07-16,Peds,25,14,55.9,3,2,3.0,2553,OK,2024-07
2024-07-17,ICU,20,17,83.4,2,2,5.9,4334,OK,2024-07
2024-07-17,ER,40,31,78.3,6,4,0.2,682,OK,2024-07
2024-07-17,Med-Surg,80,58,72.5,11,7,3.8,1688,OK,2024-07
2024-07-17,Surgery,30,20,66.2,3,2,3.6,2480,OK,2024-07
2024-07-17,Peds,25,14,55.1,3,3,2.9,2146,OK,2024-07
2024-07-18,ICU,20,16,79.2,2,2,6.0,4053,OK,2024-07
2024-07-18,ER,40,34,85.5,6,4,1.1,355,OK,2024-07
2024-07-18,Med-Surg,80,57,71.9,8,8,3.9,1290,OK,2024-07
2024-07-18,Surgery,30,20,67.0,4,4,3.4,2326,OK,2024-07
2024-07-18,Peds,25,13,51.6,3,3,2.6,2529,OK,2024-07
2024-07-19,ICU,20,17,84.0,2,2,6.3,3804,OK,2024-07
2024-07-19,ER,40,33,81.7,5,5,0.0,832,OK,2024-07
2024-07-19,Med-Surg,80,60,74.8,9,7,2.9,1869,OK,2024-07
2024-07-19,Surgery,30,20,65.9,3,3,3.8,2236,OK,2024-07
2024-07-19,Peds,25,13,52.9,2,3,3.3,2138,OK,2024-07
2024-07-20,ICU,20,15,74.1,2,2,6.0,4315,OK,2024-07
2024-07-20,ER,40,28,69.7,5,4,1.1,683,OK,2024-07
2024-07-20,Med-Surg,80,53,66.8,7,7,4.9,1591,OK,2024-07
2024-07-20,Surgery,30,18,58.6,3,3,3.6,2917,OK,2024-07
2024-07-20,Peds,25,12,47.5,3,3,3.9,1782,OK,2024-07
2024-07-21,ICU,20,15,72.5,2,1,5.4,4102,OK,2024-07
2024-07-21,ER,40,28,70.8,5,3,0.2,862,OK,2024-07
2024-07-21,Med-Surg,80,53,65.7,8,7,3.1,1616,OK,2024-07
2024-07-21,Surgery,30,18,60.8,3,3,4.4,2274,OK,2024-07
2024-07-21,Peds,25,12,49.1,2,2,3.0,2062,OK,2024-07
2024-07-22,ICU,20,16,81.1,2,2,6.3,4475,OK,2024-07
2024-07-22,ER,40,32,79.4,4,4,0.1,919,OK,2024-07
2024-07-22,Med-Surg,80,59,73.3,11,10,4.0,1943,OK,2024-07
2024-07-22,Surgery,30,20,65.5,3,3,4.2,2787,OK,2024-07
2024-07-22,Peds,25,14,57.5,3,3,3.2,1872,OK,2024-07
2024-07-23,ICU,20,18,89.0,3,2,6.0,4322,OK,2024-07
2024-07-23,ER,40,33,81.4,4,3,0.7,910,OK,2024-07
2024-07-23,Med-Surg,80,60,75.2,9,8,4.6,1813,OK,2024-07
2024-07-23,Surgery,30,20,65.3,3,2,3.7,2638,OK,2024-07
2024-07-23,Peds,25,14,56.7,3,2,3.1,2259,OK,2024-07
2024-07-24,ICU,20,18,90.6,2,2,6.6,4573,WARNING,2024-07
2024-07-24,ER,40,32,79.3,5,5,1.0,825,OK,2024-07
2024-07-24,Med-Surg,80,58,72.1,9,9,4.6,1867,OK,2024-07
2024-07-24,Surgery,30,20,65.5,4,3,4.0,2333,OK,2024-07
2024-07-24,Peds,25,14,55.8,3,2,1.9,2402,OK,2024-07
2024-07-25,ICU,20,17,85.9,2,2,6.6,4255,OK,2024-07
2024-07-25,ER,40,30,76.2,5,4,0.3,724,OK,2024-07
2024-07-25,Med-Surg,80,55,69.2,10,8,4.0,2056,OK,2024-07
2024-07-25,Surgery,30,19,63.5,3,3,3.7,2513,OK,2024-07
2024-07-25,Peds,25,14,56.8,3,2,3.7,2582,OK,2024-07
2024-07-26,ICU,20,17,85.0,2,2,5.5,4133,OK,2024-07
2024-07-26,ER,40,31,78.4,4,4,0.1,803,OK,2024-07
2024-07-26,Med-Surg,80,59,73.7,8,8,4.0,1962,OK,2024-07
2024-07-26,Surgery,30,20,65.9,4,3,4.1,2778,OK,2024-07
2024-07-26,Peds,25,14,54.2,3,3,2.8,1537,OK,2024-07
2024-07-27,ICU,20,15,74.0,2,1,6.9,4057,OK,2024-07
2024-07-27,ER,40,28,71.1,4,3,0.0,613,OK,2024-07
2024-07-27,Med-Surg,80,54,66.9,8,7,3.6,2039,OK,2024-07
2024-07-27,Surgery,30,18,60.9,3,3,3.9,2257,OK,2024-07
2024-07-27,Peds,25,12,49.0,2,2,3.4,1961,OK,2024-07
2024-07-28,ICU,20,15,77.2,2,2,6.5,4077,OK,2024-07
2024-07-28,ER,40,30,74.4,4,4,0.2,614,OK,2024-07
2024-07-28,Med-Surg,80,53,65.7,8,6,3.4,1546,OK,2024-07
2024-07-28,Surgery,30,18,60.4,3,3,4.5,2276,OK,2024-07
2024-07-28,Peds,25,12,48.3,2,3,3.9,2250,OK,2024-07
2024-07-29,ICU,20,17,86.6,2,3,6.3,4371,OK,2024-07
2024-07-29,ER,40,32,79.8,4,5,0.8,1090,OK,2024-07
2024-07-29,Med-Surg,80,59,74.2,8,7,4.2,1675,OK,2024-07
2024-07-29,Surgery,30,19,64.0,4,3,3.9,2559,OK,2024-07
2024-07-29,Peds,25,14,55.1,3,2,3.0,2149,OK,2024-07
2024-07-30,ICU,20,17,84.5,2,2,6.6,4065,OK,2024-07
2024-07-30,ER,40,33,81.7,5,3,0.1,1028,OK,2024-07
2024-07-30,Med-Surg,80,59,74.3,8,7,3.8,1711,OK,2024-07
2024-07-30,Surgery,30,19,64.6,2,4,4.3,2245,OK,2024-07
2024-07-30,Peds,25,14,56.3,2,2,2.7,2014,OK,2024-07
2024-07-31,ICU,20,18,89.7,2,2,5.8,4409,OK,2024-07
2024-07-31,ER,40,30,76.1,4,5,0.6,838,OK,2024-07
2024-07-31,Med-Surg,80,63,78.3,9,7,4.0,1573,OK,2024-07
2024-07-31,Surgery,30,21,68.7,4,4,4.4,2417,OK,2024-07
2024-07-31,Peds,25,14,54.5,3,2,3.0,2326,OK,2024-07
2024-08-01,ICU,20,17,84.2,2,2,6.6,4066,OK,2024-08
2024-08-01,ER,40,30,74.8,5,5,0.7,672,OK,2024-08
2024-08-01,Med-Surg,80,57,71.1,9,8,4.0,2164,OK,2024-08
2024-08-01,Surgery,30,19,64.4,4,3,2.9,2464,OK,2024-08
2024-08-01,Peds,25,14,57.7,3,2,2.8,1929,OK,2024-08
2024-08-02,ICU,20,17,85.9,2,2,5.8,4351,OK,2024-08
2024-08-02,ER,40,31,78.0,4,3,0.7,862,OK,2024-08
2024-08-02,Med-Surg,80,58,72.1,9,10,3.6,1410,OK,2024-08
2024-08-02,Surgery,30,20,67.1,3,3,4.1,2668,OK,2024-08
2024-08-02,Peds,25,13,52.4,2,3,3.2,2235,OK,2024-08
2024-08-03,ICU,20,15,77.1,2,2,6.6,4308,OK,2024-08
2024-08-03,ER,40,28,69.8,4,3,0.5,566,OK,2024-08
2024-08-03,Med-Surg,80,51,63.2,7,6,3.8,1767,OK,2024-08
2024-08-03,Surgery,30,18,59.0,3,2,4.5,2688,OK,2024-08
2024-08-03,Peds,25,13,50.1,2,2,3.5,2345,OK,2024-08
2024-08-04,ICU,20,15,77.5,2,2,6.9,4075,OK,2024-08
2024-08-04,ER,40,28,69.8,4,4,1.0,754,OK,2024-08
2024-08-04,Med-Surg,80,49,61.8,8,6,3.4,1547,OK,2024-08
2024-08-04,Surgery,30,18,58.9,4,3,3.9,2737,OK,2024-08
2024-08-04,Peds,25,12,47.1,3,2,3.2,2003,OK,2024-08
2024-08-05,ICU,20,17,82.6,2,3,6.6,4098,OK,2024-08
2024-08-05,ER,40,31,76.8,3,5,0.0,735,OK,2024-08
2024-08-05,Med-Surg,80,61,76.5,7,10,4.0,1570,OK,2024-08
2024-08-05,Surgery,30,20,65.7,3,3,3.5,2118,OK,2024-08
2024-08-05,Peds,25,14,55.7,2,3,2.3,2002,OK,2024-08
2024-08-06,ICU,20,17,85.1,2,2,6.5,3968,OK,2024-08
2024-08-06,ER,40,32,79.9,2,4,0.3,603,OK,2024-08
2024-08-06,Med-Surg,80,59,74.3,10,8,3.6,1833,OK,2024-08
2024-08-06,Surgery,30,19,63.6,3,4,3.8,2124,OK,2024-08
2024-08-06,Peds,25,13,53.1,3,3,2.1,2190,OK,2024-08
2024-08-07,ICU,20,18,88.0,3,2,6.5,3773,OK,2024-08
2024-08-07,ER,40,34,85.1,4,3,0.4,1102,OK,2024-08
2024-08-07,Med-Surg,80,63,78.5,9,9,4.1,1592,OK,2024-08
2024-08-07,Surgery,30,21,69.2,3,4,4.4,2623,OK,2024-08
2024-08-07,Peds,25,15,59.2,4,2,2.5,1727,OK,2024-08
2024-08-08,ICU,20,18,90.3,2,2,5.8,4508,WARNING,2024-08
2024-08-08,ER,40,31,78.4,4,4,0.2,919,OK,2024-08
2024-08-08,Med-Surg,80,59,73.5,10,8,3.8,1683,OK,2024-08
2024-08-08,Surgery,30,21,70.3,3,2,3.5,2519,OK,2024-08
2024-08-08,Peds,25,15,59.2,3,2,4.1,2094,OK,2024-08
2024-08-09,ICU,20,18,87.8,2,1,5.5,3550,OK,2024-08
2024-08-09,ER,40,34,85.1,5,3,0.7,838,OK,2024-08
2024-08-09,Med-Surg,80,60,75.0,10,8,3.7,1966,OK,2024-08
2024-08-09,Surgery,30,20,67.8,3,4,3.6,2320,OK,2024-08
2024-08-09,Peds,25,14,56.8,2,3,2.5,2020,OK,2024-08
2024-08-10,ICU,20,16,78.7,2,2,6.8,3990,OK,2024-08
2024-08-10,ER,40,28,69.0,4,4,1.1,651,OK,2024-08
2024-08-10,Med-Surg,80,53,65.9,7,6,4.7,1690,OK,2024-08
2024-08-10,Surgery,30,18,58.8,3,2,4.3,2612,OK,2024-08
2024-08-10,Peds,25,12,46.4,3,2,3.4,1811,OK,2024-08
2024-08-11,ICU,20,15,73.7,2,2,6.6,3896,OK,2024-08
2024-08-11,ER,40,30,73.9,4,4,0.9,798,OK,2024-08
2024-08-11,Med-Surg,80,50,62.3,7,9,4.8,1676,OK,2024-08
2024-08-11,Surgery,30,16,53.4,3,3,3.7,2606,OK,2024-08
2024-08-11,Peds,25,13,50.7,3,2,2.0,2032,OK,2024-08
2024-08-12,ICU,20,18,90.5,2,2,6.4,4283,WARNING,2024-08
2024-08-12,ER,40,30,74.3,4,4,1.1,810,OK,2024-08
2024-08-12,Med-Surg,80,56,70.0,9,7,3.5,1633,OK,2024-08
2024-08-12,Surgery,30,20,67.3,4,3,4.1,2595,OK,2024-08
2024-08-12,Peds,25,14,56.3,3,2,3.0,1891,OK,2024-08
2024-08-13,ICU,20,18,87.6,2,2,5.4,4403,OK,2024-08
2024-08-13,ER,40,33,81.5,5,4,0.1,845,OK,2024-08
2024-08-13,Med-Surg,80,58,72.1,9,5,3.9,2159,OK,2024-08
2024-08-13,Surgery,30,20,67.1,3,4,2.6,2337,OK,2024-08
2024-08-13,Peds,25,14,55.4,3,3,2.5,2300,OK,2024-08
2024-08-14,ICU,20,17,83.6,3,2,6.1,4102,OK,2024-08
2024-08-14,ER,40,33,82.6,4,4,0.8,909,OK,2024-08
2024-08-14,Med-Surg,80,60,75.6,9,8,3.9,1805,OK,2024-08
2024-08-14,Surgery,30,20,66.7,3,3,3.0,2633,OK,2024-08
2024-08-14,Peds,25,14,56.4,3,3,2.0,2028,OK,2024-08
2024-08-15,ICU,20,17,84.1,2,1,6.2,4303,OK,2024-08
2024-08-15,ER,40,31,78.5,4,4,0.1,718,OK,2024-08
2024-08-15,Med-Surg,80,58,72.0,10,7,3.6,2154,OK,2024-08
2024-08-15,Surgery,30,20,68.1,2,3,3.9,2565,OK,2024-08
2024-08-15,Peds,25,13,53.6,3,3,3.1,2371,OK,2024-08
2024-08-16,ICU,20,17,85.8,2,2,6.8,4032,OK,2024-08
2024-08-16,ER,40,33,81.6,4,4,0.7,523,OK,2024-08
2024-08-16,Med-Surg,80,59,73.3,9,8,4.3,1961,OK,2024-08
2024-08-16,Surgery,30,20,66.2,3,4,4.0,2540,OK,2024-08
2024-08-16,Peds,25,14,54.5,3,3,3.5,2109,OK,2024-08
2024-08-17,ICU,20,14,70.4,1,2,5.9,4287,OK,2024-08
2024-08-17,ER,40,28,70.7,4,4,0.1,797,OK,2024-08
2024-08-17,Med-Surg,80,51,63.6,7,7,4.0,1984,OK,2024-08
2024-08-17,Surgery,30,17,58.1,3,3,4.2,2607,OK,2024-08
2024-08-17,Peds,25,12,49.9,3,2,3.4,2223,OK,2024-08
2024-08-18,ICU,20,15,73.7,2,2,6.1,4105,OK,2024-08
2024-08-18,ER,40,28,70.8,4,4,0.7,920,OK,2024-08
2024-08-18,Med-Surg,80,54,67.2,8,6,4.8,1694,OK,2024-08
2024-08-18,Surgery,30,17,57.1,2,3,3.0,2350,OK,2024-08
2024-08-18,Peds,25,13,50.3,3,2,2.8,1925,OK,2024-08
2024-08-19,ICU,20,17,83.2,2,2,6.1,3907,OK,2024-08
2024-08-19,ER,40,33,82.8,5,5,1.1,635,OK,2024-08
2024-08-19,Med-Surg,80,58,72.8,6,12,4.0,2008,OK,2024-08
2024-08-19,Surgery,30,19,63.8,4,4,3.8,2298,OK,2024-08
2024-08-19,Peds,25,14,55.9,2,3,3.3,2093,OK,2024-08
2024-08-20,ICU,20,17,83.9,2,2,5.4,4218,OK,2024-08
2024-08-20,ER,40,34,85.9,4,4,1.5,1021,OK,2024-08
2024-08-20,Med-Surg,80,58,72.5,9,8,3.7,1785,OK,2024-08
2024-08-20,Surgery,30,20,65.7,3,3,3.2,2492,OK,2024-08
2024-08-20,Peds,25,15,59.0,3,2,3.3,2068,OK,2024-08
2024-08-21,ICU,20,18,89.4,2,2,5.8,4301,OK,2024-08
2024-08-21,ER,40,32,80.7,4,4,0.2,856,OK,2024-08
2024-08-21,Med-Surg,80,60,75.0,9,8,4.1,1820,OK,2024-08
2024-08-21,Surgery,30,20,65.8,3,4,4.0,2629,OK,2024-08
2024-08-21,Peds,25,14,56.9,3,3,2.8,2311,OK,2024-08
2024-08-22,ICU,20,17,83.8,2,2,5.6,4307,OK,2024-08
2024-08-22,ER,40,31,77.2,4,3,1.9,469,OK,2024-08
2024-08-22,Med-Surg,80,59,73.6,10,9,4.5,1737,OK,2024-08
2024-08-22,Surgery,30,21,68.9,4,3,3.9,2439,OK,2024-08
2024-08-22,Peds,25,14,54.6,3,3,2.5,2069,OK,2024-08
2024-08-23,ICU,20,17,84.3,2,2,6.7,4051,OK,2024-08
2024-08-23,ER,40,31,78.0,5,4,0.1,703,OK,2024-08
2024-08-23,Med-Surg,80,58,72.9,11,9,4.7,1964,OK,2024-08
2024-08-23,Surgery,30,20,68.1,3,3,3.3,2458,OK,2024-08
2024-08-23,Peds,25,14,57.3,3,3,2.3,2200,OK,2024-08
2024-08-24,ICU,20,14,71.7,2,2,6.1,4310,OK,2024-08
2024-08-24,ER,40,27,68.4,3,4,1.4,601,OK,2024-08
2024-08-24,Med-Surg,80,54,67.1,8,6,3.5,1803,OK,2024-08
2024-08-24,Surgery,30,17,57.6,2,2,3.4,2539,OK,2024-08
2024-08-24,Peds,25,12,49.4,2,2,3.4,2179,OK,2024-08
2024-08-25,ICU,20,15,74.2,2,2,6.1,4160,OK,2024-08
2024-08-25,ER,40,27,67.8,4,2,1.5,613,OK,2024-08
2024-08-25,Med-Surg,80,54,67.8,8,8,3.9,1842,OK,2024-08
2024-08-25,Surgery,30,18,59.4,3,3,3.6,2404,OK,2024-08
2024-08-25,Peds,25,12,47.0,3,3,3.7,2161,OK,2024-08
2024-08-26,ICU,20,17,82.7,2,2,5.3,4132,OK,2024-08
2024-08-26,ER,40,32,79.5,4,4,0.6,317,OK,2024-08
2024-08-26,Med-Surg,80,59,73.6,6,9,3.8,1369,OK,2024-08
2024-08-26,Surgery,30,19,64.6,3,4,3.9,2569,OK,2024-08
2024-08-26,Peds,25,15,58.1,3,3,3.2,1843,OK,2024-08
2024-08-27,ICU,20,18,88.4,2,2,5.4,4320,OK,2024-08
2024-08-27,ER,40,34,84.5,4,4,0.8,734,OK,2024-08
2024-08-27,Med-Surg,80,62,77.6,9,8,3.8,1613,OK,2024-08
2024-08-27,Surgery,30,19,65.0,3,3,3.5,2920,OK,2024-08
2024-08-27,Peds,25,14,54.4,3,3,3.2,2088,OK,2024-08
2024-08-28,ICU,20,17,84.0,2,2,6.1,3888,OK,2024-08
2024-08-28,ER,40,32,78.9,4,4,0.5,872,OK,2024-08
2024-08-28,Med-Surg,80,62,77.5,8,9,4.3,2059,OK,2024-08
2024-08-28,Surgery,30,20,67.4,3,2,4.0,2394,OK,2024-08
2024-08-28,Peds,25,14,54.5,2,3,3.7,2018,OK,2024-08
2024-08-29,ICU,20,17,86.1,2,2,6.6,3981,OK,2024-08
2024-08-29,ER,40,32,80.1,4,5,0.0,878,OK,2024-08
2024-08-29,Med-Surg,80,57,71.7,8,4,5.1,1910,OK,2024-08
2024-08-29,Surgery,30,19,64.7,3,3,4.2,2122,OK,2024-08
2024-08-29,Peds,25,14,55.9,3,2,2.9,2541,OK,2024-08
2024-08-30,ICU,20,17,86.2,2,2,6.0,4460,OK,2024-08
2024-08-30,ER,40,32,79.1,3,4,0.0,744,OK,2024-08
2024-08-30,Med-Surg,80,58,73.0,10,9,4.2,1799,OK,2024-08
2024-08-30,Surgery,30,19,64.1,2,3,4.2,2478,OK,2024-08
2024-08-30,Peds,25,14,55.2,3,2,3.7,2347,OK,2024-08
2024-08-31,ICU,20,15,76.6,2,1,6.5,4275,OK,2024-08
2024-08-31,ER,40,29,71.7,4,4,1.9,785,OK,2024-08
2024-08-31,Med-Surg,80,53,66.6,7,8,4.6,1873,OK,2024-08
2024-08-31,Surgery,30,18,61.2,3,2,3.9,2676,OK,2024-08
2024-08-31,Peds,25,12,49.7,3,2,2.3,2162,OK,2024-08
2024-09-01,ICU,20,16,80.8,2,2,6.0,4185,OK,2024-09
2024-09-01,ER,40,31,76.6,4,4,0.3,971,OK,2024-09
2024-09-01,Med-Surg,80,57,70.8,11,8,3.8,2334,OK,2024-09
2024-09-01,Surgery,30,19,64.1,4,3,4.1,2607,OK,2024-09
2024-09-01,Peds,25,13,51.9,3,2,2.8,1955,OK,2024-09
2024-09-02,ICU,20,19,93.0,3,2,6.3,4079,WARNING,2024-09
2024-09-02,ER,40,35,86.3,5,5,0.1,494,OK,2024-09
2024-09-02,Med-Surg,80,63,78.3,11,10,3.6,1861,OK,2024-09
2024-09-02,Surgery,30,23,76.0,4,4,4.3,2318,OK,2024-09
2024-09-02,Peds,25,15,60.7,3,3,3.4,2182,OK,2024-09
2024-09-03,ICU,20,17,83.9,2,1,6.3,4248,OK,2024-09
2024-09-03,ER,40,35,87.7,4,5,0.9,549,OK,2024-09
2024-09-03,Med-Surg,80,61,76.5,10,11,4.9,1913,OK,2024-09
2024-09-03,Surgery,30,21,70.4,4,3,3.4,2071,OK,2024-09
2024-09-03,Peds,25,15,61.2,3,3,1.8,2134,OK,2024-09
2024-09-04,ICU,20,17,85.3,3,2,6.1,4313,OK,2024-09
2024-09-04,ER,40,34,84.4,5,5,1.0,711,OK,2024-09
2024-09-04,Med-Surg,80,64,79.9,9,11,3.5,1676,OK,2024-09
2024-09-04,Surgery,30,20,67.9,4,3,3.6,2490,OK,2024-09
2024-09-04,Peds,25,16,62.2,3,4,3.1,2007,OK,2024-09
2024-09-05,ICU,20,18,90.5,2,2,6.2,4357,WARNING,2024-09
2024-09-05,ER,40,34,85.4,4,5,0.2,386,OK,2024-09
2024-09-05,Med-Surg,80,62,77.2,7,9,3.9,1756,OK,2024-09
2024-09-05,Surgery,30,22,74.5,3,4,4.6,2409,OK,2024-09
2024-09-05,Peds,25,16,62.3,3,3,2.1,1771,OK,2024-09
2024-09-06,ICU,20,18,90.9,2,2,6.1,4344,WARNING,2024-09
2024-09-06,ER,40,34,85.9,4,4,0.1,613,OK,2024-09
2024-09-06,Med-Surg,80,61,76.1,10,8,4.6,1511,OK,2024-09
2024-09-06,Surgery,30,21,70.8,5,3,3.7,2257,OK,2024-09
2024-09-06,Peds,25,15,58.5,4,3,3.0,1761,OK,2024-09
2024-09-07,ICU,20,16,81.8,2,2,6.5,3974,OK,2024-09
2024-09-07,ER,40,31,77.3,5,3,0.1,978,OK,2024-09
2024-09-07,Med-Surg,80,58,72.3,6,9,4.1,1956,OK,2024-09
2024-09-07,Surgery,30,19,62.2,3,3,3.6,2504,OK,2024-09
2024-09-07,Peds,25,13,52.6,3,2,2.4,1957,OK,2024-09
2024-09-08,ICU,20,16,81.3,2,2,7.1,4262,OK,2024-09
2024-09-08,ER,40,31,77.6,4,4,0.4,1004,OK,2024-09
2024-09-08,Med-Surg,80,56,70.4,9,7,4.2,1639,OK,2024-09
2024-09-08,Surgery,30,20,65.7,3,3,3.6,2429,OK,2024-09
2024-09-08,Peds,25,14,54.8,3,3,2.5,2134,OK,2024-09
2024-09-09,ICU,20,18,89.9,3,2,6.1,4438,OK,2024-09
2024-09-09,ER,40,34,85.3,5,4,0.6,561,OK,2024-09
2024-09-09,Med-Surg,80,63,78.4,9,11,4.2,2131,OK,2024-09
2024-09-09,Surgery,30,22,72.5,3,4,4.0,2371,OK,2024-09
2024-09-09,Peds,25,15,61.9,3,2,3.4,2319,OK,2024-09
2024-09-10,ICU,20,19,97.1,3,2,6.6,4370,CRITICAL,2024-09
2024-09-10,ER,40,37,91.3,5,4,0.1,907,WARNING,2024-09
2024-09-10,Med-Surg,80,61,76.3,11,10,4.4,1828,OK,2024-09
2024-09-10,Surgery,30,23,75.3,4,3,3.5,2324,OK,2024-09
2024-09-10,Peds,25,16,62.0,3,3,3.6,1924,OK,2024-09
2024-09-11,ICU,20,18,91.5,2,2,7.0,3863,WARNING,2024-09
2024-09-11,ER,40,34,86.2,5,3,0.3,886,OK,2024-09
2024-09-11,Med-Surg,80,63,79.3,7,13,4.2,1822,OK,2024-09
2024-09-11,Surgery,30,21,69.6,4,3,2.9,2286,OK,2024-09
2024-09-11,Peds,25,16,62.5,4,3,3.5,2069,OK,2024-09
2024-09-12,ICU,20,18,91.8,3,3,6.9,3987,WARNING,2024-09
2024-09-12,ER,40,35,86.8,5,4,0.7,964,OK,2024-09
2024-09-12,Med-Surg,80,66,82.4,12,8,3.4,1872,OK,2024-09
2024-09-12,Surgery,30,23,76.1,3,4,4.1,2538,OK,2024-09
2024-09-12,Peds,25,15,61.0,3,2,2.3,2022,OK,2024-09
2024-09-13,ICU,20,19,95.0,2,2,5.8,4331,CRITICAL,2024-09
2024-09-13,ER,40,36,90.5,6,5,0.2,730,WARNING,2024-09
2024-09-13,Med-Surg,80,68,84.7,11,7,4.1,1873,OK,2024-09
2024-09-13,Surgery,30,21,70.4,2,3,3.4,2343,OK,2024-09
2024-09-13,Peds,25,15,60.4,3,3,2.5,2056,OK,2024-09
2024-09-14,ICU,20,15,76.7,2,1,6.1,4384,OK,2024-09
2024-09-14,ER,40,30,74.1,5,5,1.2,770,OK,2024-09
2024-09-14,Med-Surg,80,51,64.3,8,8,2.9,2185,OK,2024-09
2024-09-14,Surgery,30,19,63.9,3,4,2.9,2254,OK,2024-09
2024-09-14,Peds,25,12,50.0,3,3,3.2,2160,OK,2024-09
2024-09-15,ICU,20,16,82.4,2,2,6.3,4078,OK,2024-09
2024-09-15,ER,40,31,76.5,4,4,0.2,531,OK,2024-09
2024-09-15,Med-Surg,80,58,72.7,8,8,3.6,1505,OK,2024-09
2024-09-15,Surgery,30,19,61.8,3,3,4.4,2536,OK,2024-09
2024-09-15,Peds,25,14,56.7,3,2,3.4,1798,OK,2024-09
2024-09-16,ICU,20,19,92.6,2,3,6.9,4052,WARNING,2024-09
2024-09-16,ER,40,35,86.7,5,5,0.5,595,OK,2024-09
2024-09-16,Med-Surg,80,63,78.3,10,10,4.3,1645,OK,2024-09
2024-09-16,Surgery,30,22,73.4,3,4,5.1,2428,OK,2024-09
2024-09-16,Peds,25,16,62.5,3,3,2.9,2061,OK,2024-09
2024-09-17,ICU,20,20,98.8,2,2,5.2,4286,CRITICAL,2024-09
2024-09-17,ER,40,36,90.0,4,3,0.5,803,WARNING,2024-09
2024-09-17,Med-Surg,80,65,81.7,12,8,3.7,1567,OK,2024-09
2024-09-17,Surgery,30,22,72.4,4,3,4.2,2593,OK,2024-09
2024-09-17,Peds,25,15,61.1,3,3,1.7,2147,OK,2024-09
2024-09-18,ICU,20,18,92.1,2,2,6.4,4178,WARNING,2024-09
2024-09-18,ER,40,35,87.1,4,4,0.5,653,OK,2024-09
2024-09-18,Med-Surg,80,66,82.1,9,9,4.2,1949,OK,2024-09
2024-09-18,Surgery,30,22,73.9,4,2,4.4,2805,OK,2024-09
2024-09-18,Peds,25,15,60.1,3,2,1.9,1952,OK,2024-09
2024-09-19,ICU,20,18,90.5,2,2,5.8,4198,WARNING,2024-09
2024-09-19,ER,40,34,85.0,5,5,1.7,1025,OK,2024-09
2024-09-19,Med-Surg,80,64,80.6,9,9,4.3,1697,OK,2024-09
2024-09-19,Surgery,30,22,73.7,3,3,4.1,2442,OK,2024-09
2024-09-19,Peds,25,15,60.6,3,2,3.5,1896,OK,2024-09
2024-09-20,ICU,20,19,92.9,3,2,6.2,4018,WARNING,2024-09
2024-09-20,ER,40,36,90.6,4,4,0.1,528,WARNING,2024-09
2024-09-20,Med-Surg,80,67,83.8,10,9,3.8,1982,OK,2024-09
2024-09-20,Surgery,30,21,70.2,4,3,3.5,2652,OK,2024-09
2024-09-20,Peds,25,16,62.6,3,2,2.7,2131,OK,2024-09
2024-09-21,ICU,20,16,78.9,3,1,5.8,4098,OK,2024-09
2024-09-21,ER,40,28,70.0,3,4,0.5,1115,OK,2024-09
2024-09-21,Med-Surg,80,59,73.7,9,8,4.1,1269,OK,2024-09
2024-09-21,Surgery,30,18,60.7,3,3,3.9,2322,OK,2024-09
2024-09-21,Peds,25,14,55.2,3,3,3.4,1988,OK,2024-09
2024-09-22,ICU,20,17,83.6,2,2,6.4,4176,OK,2024-09
2024-09-22,ER,40,30,74.6,4,4,0.3,979,OK,2024-09
2024-09-22,Med-Surg,80,58,72.0,8,9,3.9,2102,OK,2024-09
2024-09-22,Surgery,30,19,64.2,3,3,3.8,2459,OK,2024-09
2024-09-22,Peds,25,13,51.7,3,2,3.2,2361,OK,2024-09
2024-09-23,ICU,20,18,88.6,3,2,5.7,4352,OK,2024-09
2024-09-23,ER,40,34,85.8,5,4,0.1,945,OK,2024-09
2024-09-23,Med-Surg,80,63,79.3,8,10,3.5,1569,OK,2024-09
2024-09-23,Surgery,30,22,74.6,3,2,4.1,2439,OK,2024-09
2024-09-23,Peds,25,15,60.6,3,3,2.5,2395,OK,2024-09
2024-09-24,ICU,20,18,87.9,3,2,5.8,3995,OK,2024-09
